width,height,mean,std,digit
0.777777778,1,0.318611987,0.592237887,7
0.555555556,1,0.208201893,0.442498756,7
0.777777778,1,0.296529968,0.565187525,7
0.555555556,1,0.27444795,0.536791646,7
1,1,0.255520505,0.511309427,7
0.444444444,1,0.135646688,0.319923461,7
0.777777778,1,0.205047319,0.437629144,7
0.777777778,1,0.365930599,0.646045754,7
0.888888889,1,0.353312303,0.63222377,7
0.666666667,1,0.268138801,0.52841839,7
0.555555556,1,0.176656151,0.392039035,7
0.666666667,1,0.302839117,0.573049648,7
1,0.818181818,0.324921136,0.599731343,7
0.777777778,1,0.242902208,0.493699732,7
0.722222222,1,0.331230284,0.6071236,7
0.611111111,1,0.271293375,0.53261986,7
0.777777778,1,0.362776025,0.642624847,7
0.777777778,1,0.309148265,0.580804039,7
0.666666667,1,0.258675079,0.515632771,7
0.777777778,1,0.299684543,0.569132178,7
0.777777778,1,0.476340694,0.752518189,7
1,1,0.451104101,0.730316591,7
0.777777778,1,0.186119874,0.407599727,7
0.555555556,1,0.258675079,0.515632771,7
0.555555556,1,0.220820189,0.461608647,7
1,0.636363636,0.29022082,0.55721564,7
0.666666667,1,0.23659306,0.48470012,7
0.722222222,1,0.334384858,0.610782316,7
0.666666667,1,0.356466877,0.635714035,7
0.833333333,1,0.299684543,0.569132178,7
0.444444444,1,0.129337539,0.308085686,7
0.666666667,1,0.283911672,0.54913188,7
0.833333333,1,0.369085174,0.649443895,7
0.777777778,1,0.312302839,0.58464145,7
0.555555556,1,0.1829653,0.402454592,7
0.555555556,1,0.205047319,0.437629144,7
0.666666667,1,0.334384858,0.610782316,7
0.722222222,1,0.268138801,0.52841839,7
1,1,0.41955836,0.700850471,7
1,1,0.217665615,0.456885536,7
0.722222222,1,0.208201893,0.442498756,7
0.888888889,1,0.321766562,0.595997375,7
1,1,0.451104101,0.730316591,7
0.555555556,1,0.176656151,0.392039035,7
1,1,0.482649842,0.757885513,7
0.666666667,1,0.261829653,0.519925162,7
1,0.636363636,0.252365931,0.506954797,7
0.888888889,1,0.359621451,0.639181001,7
0.444444444,1,0.148264984,0.342975225,7
0.888888889,1,0.249211356,0.502568539,7
1,1,0.567823344,0.823630828,7
0.666666667,1,0.261829653,0.519925162,7
0.777777778,1,0.249211356,0.502568539,7
0.777777778,1,0.340694006,0.618025969,7
0.555555556,1,0.205047319,0.437629144,7
1,1,0.359621451,0.639181001,7
0.666666667,1,0.214511041,0.452126485,7
0.888888889,1,0.32807571,0.603440013,7
0.777777778,1,0.337539432,0.614416371,7
0.666666667,1,0.359621451,0.639181001,7
0.944444444,1,0.350157729,0.62871002,7
0.888888889,1,0.271293375,0.53261986,7
0.555555556,1,0.208201893,0.442498756,7
0.777777778,1,0.476340694,0.752518189,7
0.777777778,1,0.359621451,0.639181001,7
0.722222222,1,0.438485804,0.718764284,7
0.888888889,1,0.347003155,0.625172598,7
0.555555556,1,0.211356467,0.447331045,7
0.833333333,1,0.283911672,0.54913188,7
0.777777778,1,0.391167192,0.672607581,7
0.888888889,1,0.397476341,0.679030252,7
0.888888889,1,0.271293375,0.53261986,7
0.777777778,1,0.299684543,0.569132178,7
0.888888889,1,0.425867508,0.706901107,7
0.888888889,1,0.406940063,0.688505892,7
0.666666667,1,0.192429022,0.417767612,7
0.722222222,1,0.280757098,0.545047365,7
0.833333333,1,0.353312303,0.63222377,7
0.555555556,1,0.205047319,0.437629144,7
0.722222222,1,0.230283912,0.475566682,7
0.722222222,1,0.261829653,0.519925162,7
0.888888889,1,0.41955836,0.700850471,7
0.555555556,1,0.151419558,0.348613252,7
1,1,0.533123028,0.798309406,7
0.777777778,1,0.356466877,0.635714035,7
0.666666667,1,0.227129338,0.470948796,7
0.888888889,1,0.264984227,0.524186928,7
0.888888889,1,0.447949527,0.727457241,7
0.611111111,1,0.337539432,0.614416371,7
0.833333333,1,0.271293375,0.53261986,7
1,0.727272727,0.416403785,0.69779494,7
0.666666667,1,0.378548896,0.659503436,7
0.777777778,1,0.223974763,0.466296258,7
0.444444444,1,0.154574132,0.354202935,7
1,1,0.315457413,0.588452654,7
1,1,0.252365931,0.506954797,7
0.777777778,1,0.293375394,0.561215433,7
0.777777778,1,0.201892744,0.432721727,7
0.555555556,1,0.27444795,0.536791646,7
1,0.272727273,0.208201893,0.442498756,7
0.666666667,1,0.261829653,0.519925162,7
0.888888889,1,0.227129338,0.470948796,7
0.777777778,1,0.321766562,0.595997375,7
0.555555556,1,0.214511041,0.452126485,7
0.666666667,1,0.416403785,0.69779494,7
0.777777778,1,0.359621451,0.639181001,7
0.833333333,1,0.466876972,0.744331207,7
0.722222222,1,0.340694006,0.618025969,7
1,1,0.287066246,0.55318788,7
0.611111111,1,0.205047319,0.437629144,7
0.888888889,1,0.38170347,0.662812212,7
0.777777778,1,0.32807571,0.603440013,7
0.777777778,1,0.19873817,0.427776007,7
0.777777778,1,0.321766562,0.595997375,7
0.833333333,1,0.47318612,0.74980743,7
0.722222222,1,0.205047319,0.437629144,7
0.555555556,1,0.271293375,0.53261986,7
0.888888889,1,0.340694006,0.618025969,7
0.888888889,1,0.337539432,0.614416371,7
0.666666667,1,0.1829653,0.402454592,7
0.944444444,1,0.43533123,0.715827937,7
0.666666667,1,0.277602524,0.54093405,7
0.777777778,1,0.350157729,0.62871002,7
0.666666667,1,0.208201893,0.442498756,7
1,1,0.451104101,0.730316591,7
0.944444444,1,0.488958991,0.763181241,7
0.888888889,1,0.372239748,0.652819443,7
0.888888889,1,0.378548896,0.659503436,7
0.666666667,1,0.211356467,0.447331045,7
0.722222222,1,0.302839117,0.573049648,7
0.777777778,1,0.312302839,0.58464145,7
0.888888889,1,0.302839117,0.573049648,7
0.666666667,1,0.255520505,0.511309427,7
0.666666667,1,0.334384858,0.610782316,7
1,0.909090909,0.444794953,0.724578817,7
0.444444444,1,0.252365931,0.506954797,7
0.666666667,1,0.280757098,0.545047365,7
0.722222222,1,0.394321767,0.675829572,7
0.833333333,1,0.394321767,0.675829572,7
1,1,0.400630915,0.682209767,7
0.888888889,1,0.268138801,0.52841839,7
0.666666667,1,0.268138801,0.52841839,7
0.555555556,1,0.230283912,0.475566682,7
0.666666667,1,0.296529968,0.565187525,7
0.722222222,1,0.324921136,0.599731343,7
0.722222222,1,0.321766562,0.595997375,7
1,0.636363636,0.460567823,0.738781344,7
0.777777778,1,0.369085174,0.649443895,7
0.666666667,1,0.249211356,0.502568539,7
1,1,0.441640379,0.721681204,7
0.666666667,1,0.261829653,0.519925162,7
0.555555556,1,0.34384858,0.621611312,7
0.666666667,1,0.302839117,0.573049648,7
0.555555556,1,0.283911672,0.54913188,7
0.666666667,1,0.331230284,0.6071236,7
0.666666667,1,0.19873817,0.427776007,7
0.833333333,1,0.27444795,0.536791646,7
0.777777778,1,0.252365931,0.506954797,7
0.888888889,1,0.410094637,0.691622787,7
0.722222222,1,0.375394322,0.656172568,7
0.5,1,0.233438486,0.480150323,7
0.555555556,1,0.220820189,0.461608647,7
0.666666667,1,0.268138801,0.52841839,7
0.555555556,1,0.252365931,0.506954797,7
0.444444444,1,0.170347003,0.381452378,7
1,1,0.356466877,0.635714035,7
0.833333333,1,0.318611987,0.592237887,7
1,1,0.476340694,0.752518189,7
0.833333333,1,0.220820189,0.461608647,7
1,1,0.422712934,0.703885816,7
1,1,0.47318612,0.74980743,7
0.777777778,1,0.299684543,0.569132178,7
1,0.636363636,0.242902208,0.493699732,7
1,0.909090909,0.324921136,0.599731343,7
0.833333333,1,0.457413249,0.735978531,7
0.777777778,1,0.302839117,0.573049648,7
0.777777778,1,0.359621451,0.639181001,7
1,0.818181818,0.242902208,0.493699732,7
0.666666667,1,0.264984227,0.524186928,7
0.666666667,1,0.296529968,0.565187525,7
0.888888889,1,0.305993691,0.576940186,7
0.666666667,1,0.233438486,0.480150323,7
1,0.818181818,0.315457413,0.588452654,7
0.611111111,1,0.23659306,0.48470012,7
0.777777778,1,0.391167192,0.672607581,7
1,0.818181818,0.369085174,0.649443895,7
0.555555556,1,0.186119874,0.407599727,7
0.555555556,1,0.223974763,0.466296258,7
0.888888889,1,0.347003155,0.625172598,7
1,1,0.552050473,0.812361879,7
0.888888889,1,0.391167192,0.672607581,7
0.555555556,1,0.23659306,0.48470012,7
0.722222222,1,0.324921136,0.599731343,7
0.777777778,1,0.293375394,0.561215433,7
0.833333333,1,0.356466877,0.635714035,7
0.888888889,1,0.416403785,0.69779494,7
0.611111111,1,0.173501577,0.386767406,7
1,1,0.548895899,0.8100603,7
0.5,1,0.227129338,0.470948796,7
1,1,0.32807571,0.603440013,7
0.666666667,1,0.255520505,0.511309427,7
0.833333333,1,0.296529968,0.565187525,7
1,0.454545455,0.220820189,0.461608647,7
0.888888889,1,0.362776025,0.642624847,7
0.555555556,1,0.1829653,0.402454592,7
0.444444444,1,0.132492114,0.314031319,7
0.666666667,1,0.23659306,0.48470012,7
0.444444444,1,0.14511041,0.337288064,7
0.888888889,1,0.287066246,0.55318788,7
0.444444444,1,0.176656151,0.392039035,7
0.888888889,1,0.429022082,0.709896473,7
0.666666667,1,0.233438486,0.480150323,7
1,1,0.384858044,0.666099056,7
1,1,0.425867508,0.706901107,7
0.777777778,1,0.324921136,0.599731343,7
0.944444444,1,0.47318612,0.74980743,7
0.555555556,1,0.312302839,0.58464145,7
0.888888889,1,0.192429022,0.417767612,7
0.666666667,1,0.29022082,0.55721564,7
0.777777778,1,0.23659306,0.48470012,7
1,1,0.479495268,0.75521085,7
0.722222222,1,0.296529968,0.565187525,7
1,1,0.353312303,0.63222377,7
1,1,0.283911672,0.54913188,7
1,1,0.441640379,0.721681204,7
1,1,0.479495268,0.75521085,7
0.666666667,1,0.324921136,0.599731343,7
0.888888889,1,0.239747634,0.489216462,7
0.722222222,1,0.32807571,0.603440013,7
0.666666667,1,0.246056782,0.498150303,7
1,1,0.460567823,0.738781344,7
0.666666667,1,0.173501577,0.386767406,7
1,1,0.375394322,0.656172568,7
0.944444444,1,0.539432177,0.803058668,7
0.777777778,1,0.23659306,0.48470012,7
0.666666667,1,0.264984227,0.524186928,7
0.833333333,1,0.429022082,0.709896473,7
0.611111111,1,0.271293375,0.53261986,7
0.555555556,1,0.258675079,0.515632771,7
0.944444444,1,0.350157729,0.62871002,7
0.833333333,1,0.394321767,0.675829572,7
0.777777778,1,0.255520505,0.511309427,7
0.777777778,1,0.425867508,0.706901107,7
1,1,0.470031546,0.747078471,7
1,1,0.293375394,0.561215433,7
0.555555556,1,0.287066246,0.55318788,7
0.777777778,1,0.201892744,0.432721727,7
0.611111111,1,0.365930599,0.646045754,7
1,1,0.362776025,0.642624847,7
1,1,0.429022082,0.709896473,7
1,1,0.429022082,0.709896473,7
0.666666667,1,0.233438486,0.480150323,7
0.833333333,1,0.299684543,0.569132178,7
0.777777778,1,0.34384858,0.621611312,7
0.777777778,1,0.32807571,0.603440013,7
0.666666667,1,0.324921136,0.599731343,7
0.888888889,1,0.287066246,0.55318788,7
0.777777778,1,0.406940063,0.688505892,7
0.722222222,1,0.220820189,0.461608647,7
0.5,1,0.19873817,0.427776007,7
0.611111111,1,0.27444795,0.536791646,7
0.888888889,1,0.441640379,0.721681204,7
0.555555556,1,0.296529968,0.565187525,7
0.444444444,1,0.154574132,0.354202935,7
0.666666667,1,0.252365931,0.506954797,7
0.666666667,1,0.321766562,0.595997375,7
0.777777778,1,0.264984227,0.524186928,7
0.833333333,1,0.375394322,0.656172568,7
0.555555556,1,0.255520505,0.511309427,7
0.777777778,1,0.476340694,0.752518189,7
0.722222222,1,0.309148265,0.580804039,7
0.833333333,1,0.353312303,0.63222377,7
1,1,0.454258675,0.733156984,7
0.666666667,1,0.403785489,0.685368266,7
1,0.818181818,0.410094637,0.691622787,7
0.666666667,1,0.312302839,0.58464145,7
0.777777778,1,0.32807571,0.603440013,7
0.555555556,1,0.362776025,0.642624847,7
1,1,0.384858044,0.666099056,7
1,1,0.38170347,0.662812212,7
0.611111111,1,0.280757098,0.545047365,7
0.5,1,0.233438486,0.480150323,7
1,1,0.463722397,0.741565533,7
0.666666667,1,0.173501577,0.386767406,7
0.555555556,1,0.179810726,0.397267893,7
0.777777778,1,0.334384858,0.610782316,7
0.777777778,1,0.359621451,0.639181001,7
0.888888889,1,0.47318612,0.74980743,7
0.833333333,1,0.255520505,0.511309427,7
0.611111111,1,0.261829653,0.519925162,7
0.722222222,1,0.252365931,0.506954797,7
0.777777778,1,0.359621451,0.639181001,7
1,1,0.293375394,0.561215433,7
1,1,0.511041009,0.781163516,7
0.555555556,1,0.261829653,0.519925162,7
0.666666667,1,0.350157729,0.62871002,7
0.555555556,1,0.315457413,0.588452654,7
0.777777778,1,0.283911672,0.54913188,7
0.444444444,1,0.141955836,0.331550949,7
0.888888889,1,0.29022082,0.55721564,7
0.611111111,1,0.192429022,0.417767612,7
1,0.636363636,0.29022082,0.55721564,7
0.777777778,1,0.425867508,0.706901107,7
0.833333333,1,0.337539432,0.614416371,7
0.833333333,1,0.239747634,0.489216462,7
0.555555556,1,0.233438486,0.480150323,7
1,1,0.463722397,0.741565533,7
0.888888889,1,0.498422713,0.770992287,7
1,1,0.353312303,0.63222377,7
0.666666667,1,0.305993691,0.576940186,7
0.777777778,1,0.227129338,0.470948796,7
0.888888889,1,0.372239748,0.652819443,7
0.777777778,1,0.321766562,0.595997375,7
0.944444444,1,0.353312303,0.63222377,7
1,1,0.353312303,0.63222377,7
0.777777778,1,0.400630915,0.682209767,7
0.444444444,1,0.205047319,0.437629144,7
1,1,0.384858044,0.666099056,7
0.666666667,1,0.280757098,0.545047365,7
0.666666667,1,0.220820189,0.461608647,7
0.722222222,1,0.280757098,0.545047365,7
1,1,0.451104101,0.730316591,7
0.888888889,1,0.29022082,0.55721564,7
0.833333333,1,0.422712934,0.703885816,7
1,1,0.372239748,0.652819443,7
0.777777778,1,0.271293375,0.53261986,7
0.555555556,1,0.211356467,0.447331045,7
0.444444444,1,0.135646688,0.319923461,7
0.833333333,1,0.334384858,0.610782316,7
0.666666667,1,0.186119874,0.407599727,7
0.666666667,1,0.280757098,0.545047365,7
0.666666667,1,0.255520505,0.511309427,7
0.777777778,1,0.27444795,0.536791646,7
0.666666667,1,0.277602524,0.54093405,7
0.666666667,1,0.38170347,0.662812212,7
0.666666667,1,0.268138801,0.52841839,7
1,1,0.334384858,0.610782316,7
0.888888889,1,0.27444795,0.536791646,7
0.555555556,1,0.318611987,0.592237887,7
0.444444444,1,0.223974763,0.466296258,7
0.555555556,1,0.242902208,0.493699732,7
1,1,0.536277603,0.800692239,7
1,1,0.255520505,0.511309427,7
0.833333333,1,0.375394322,0.656172568,7
1,0.636363636,0.359621451,0.639181001,7
0.777777778,1,0.337539432,0.614416371,7
0.5,1,0.249211356,0.502568539,7
0.777777778,1,0.337539432,0.614416371,7
0.888888889,1,0.242902208,0.493699732,7
0.777777778,1,0.34384858,0.621611312,7
0.666666667,1,0.299684543,0.569132178,7
0.777777778,1,0.296529968,0.565187525,7
0.444444444,1,0.179810726,0.397267893,7
1,1,0.347003155,0.625172598,7
0.611111111,1,0.252365931,0.506954797,7
0.777777778,1,0.353312303,0.63222377,7
0.666666667,1,0.283911672,0.54913188,7
0.888888889,1,0.432176656,0.712872041,7
0.888888889,1,0.356466877,0.635714035,7
0.888888889,1,0.432176656,0.712872041,7
0.944444444,1,0.388012618,0.669364127,7
0.777777778,1,0.410094637,0.691622787,7
0.833333333,1,0.476340694,0.752518189,7
0.722222222,1,0.296529968,0.565187525,7
0.666666667,1,0.353312303,0.63222377,7
0.777777778,1,0.312302839,0.58464145,7
0.722222222,1,0.217665615,0.456885536,7
1,1,0.41955836,0.700850471,7
1,1,0.432176656,0.712872041,7
0.555555556,1,0.19873817,0.427776007,7
0.722222222,1,0.217665615,0.456885536,7
1,1,0.43533123,0.715827937,7
0.944444444,1,0.375394322,0.656172568,7
1,1,0.397476341,0.679030252,7
0.666666667,1,0.293375394,0.561215433,7
0.944444444,1,0.353312303,0.63222377,7
0.777777778,1,0.252365931,0.506954797,7
0.722222222,1,0.309148265,0.580804039,7
0.666666667,1,0.337539432,0.614416371,7
0.777777778,1,0.340694006,0.618025969,7
0.888888889,1,0.271293375,0.53261986,7
1,1,0.32807571,0.603440013,7
0.555555556,1,0.227129338,0.470948796,7
0.722222222,1,0.365930599,0.646045754,7
0.777777778,1,0.38170347,0.662812212,7
0.666666667,1,0.375394322,0.656172568,7
0.888888889,1,0.315457413,0.588452654,7
0.777777778,1,0.268138801,0.52841839,7
1,0.909090909,0.413249211,0.69471909,7
0.555555556,1,0.268138801,0.52841839,7
0.777777778,1,0.223974763,0.466296258,7
0.666666667,1,0.293375394,0.561215433,7
0.777777778,1,0.378548896,0.659503436,7
0.777777778,1,0.227129338,0.470948796,7
0.777777778,1,0.258675079,0.515632771,7
0.888888889,1,0.378548896,0.659503436,7
0.777777778,1,0.312302839,0.58464145,7
0.888888889,1,0.271293375,0.53261986,7
1,0.818181818,0.523659306,0.791061691,7
0.555555556,1,0.223974763,0.466296258,7
0.666666667,1,0.217665615,0.456885536,7
0.833333333,1,0.365930599,0.646045754,7
0.833333333,1,0.23659306,0.48470012,7
0.888888889,1,0.356466877,0.635714035,7
0.888888889,1,0.38170347,0.662812212,7
1,1,0.482649842,0.757885513,7
0.666666667,1,0.242902208,0.493699732,7
0.666666667,1,0.258675079,0.515632771,7
0.722222222,1,0.227129338,0.470948796,7
1,1,0.353312303,0.63222377,7
0.555555556,1,0.27444795,0.536791646,7
0.833333333,1,0.38170347,0.662812212,7
0.777777778,1,0.38170347,0.662812212,7
0.888888889,1,0.388012618,0.669364127,7
0.888888889,1,0.299684543,0.569132178,7
0.666666667,1,0.356466877,0.635714035,7
0.777777778,1,0.227129338,0.470948796,7
0.555555556,1,0.220820189,0.461608647,7
1,1,0.369085174,0.649443895,7
1,1,0.410094637,0.691622787,7
0.777777778,1,0.400630915,0.682209767,7
0.777777778,1,0.359621451,0.639181001,7
0.666666667,1,0.227129338,0.470948796,7
0.888888889,1,0.567823344,0.823630828,7
0.888888889,1,0.315457413,0.588452654,7
0.777777778,1,0.318611987,0.592237887,7
0.722222222,1,0.309148265,0.580804039,7
0.833333333,1,0.277602524,0.54093405,7
1,1,0.305993691,0.576940186,7
0.888888889,1,0.41955836,0.700850471,7
0.888888889,1,0.362776025,0.642624847,7
0.666666667,1,0.268138801,0.52841839,7
0.888888889,1,0.29022082,0.55721564,7
1,0.454545455,0.179810726,0.397267893,7
1,1,0.353312303,0.63222377,7
1,1,0.242902208,0.493699732,7
1,1,0.466876972,0.744331207,7
0.888888889,1,0.378548896,0.659503436,7
0.888888889,1,0.239747634,0.489216462,7
0.666666667,1,0.138801262,0.325763038,7
0.833333333,1,0.391167192,0.672607581,7
0.722222222,1,0.318611987,0.592237887,7
1,1,0.334384858,0.610782316,7
0.833333333,1,0.299684543,0.569132178,7
1,1,0.384858044,0.666099056,7
0.555555556,1,0.32807571,0.603440013,7
0.555555556,1,0.264984227,0.524186928,7
0.777777778,1,0.296529968,0.565187525,7
0.666666667,1,0.38170347,0.662812212,7
0.888888889,1,0.406940063,0.688505892,7
0.833333333,1,0.32807571,0.603440013,7
0.666666667,1,0.299684543,0.569132178,7
0.777777778,1,0.331230284,0.6071236,7
0.777777778,1,0.217665615,0.456885536,7
0.777777778,1,0.318611987,0.592237887,7
0.555555556,1,0.280757098,0.545047365,7
1,1,0.340694006,0.618025969,7
0.666666667,1,0.287066246,0.55318788,7
0.722222222,1,0.249211356,0.502568539,7
0.777777778,1,0.255520505,0.511309427,7
0.666666667,1,0.318611987,0.592237887,7
1,1,0.659305994,0.881511233,7
0.611111111,1,0.280757098,0.545047365,7
0.666666667,1,0.324921136,0.599731343,7
1,1,0.176656151,0.392039035,7
0.888888889,1,0.255520505,0.511309427,7
1,1,0.378548896,0.659503436,7
1,0.818181818,0.239747634,0.489216462,7
0.777777778,1,0.353312303,0.63222377,7
0.722222222,1,0.347003155,0.625172598,7
0.888888889,1,0.302839117,0.573049648,7
0.888888889,1,0.334384858,0.610782316,7
0.722222222,1,0.302839117,0.573049648,7
0.888888889,1,0.410094637,0.691622787,7
0.888888889,1,0.479495268,0.75521085,7
0.611111111,1,0.1829653,0.402454592,7
0.777777778,1,0.271293375,0.53261986,7
1,0.909090909,0.47318612,0.74980743,7
0.611111111,1,0.214511041,0.452126485,7
0.833333333,1,0.444794953,0.724578817,7
0.555555556,1,0.23659306,0.48470012,7
0.777777778,1,0.359621451,0.639181001,7
0.833333333,1,0.277602524,0.54093405,7
0.666666667,1,0.23659306,0.48470012,7
1,1,0.38170347,0.662812212,7
0.444444444,1,0.195583596,0.422791476,7
0.777777778,1,0.378548896,0.659503436,7
0.666666667,1,0.321766562,0.595997375,7
0.777777778,1,0.252365931,0.506954797,7
0.777777778,1,0.246056782,0.498150303,7
0.555555556,1,0.167192429,0.376093302,7
0.611111111,1,0.242902208,0.493699732,7
0.722222222,1,0.356466877,0.635714035,7
0.888888889,1,0.422712934,0.703885816,7
0.888888889,1,0.315457413,0.588452654,7
0.777777778,1,0.479495268,0.75521085,7
0.777777778,1,0.264984227,0.524186928,7
