width,height,mean,std,label
16,19,0.197704082,0.398521962,7
17,19,0.206632653,0.405148082,7
19,19,0.163265306,0.369843502,7
13,19,0.142857143,0.350150488,7
17,19,0.181122449,0.385365449,7
11,19,0.145408163,0.352736917,7
13,19,0.156887755,0.36392708,7
15,19,0.1875,0.390561537,7
15,19,0.191326531,0.393596607,7
15,19,0.204081633,0.403286212,7
15,19,0.153061224,0.360276347,7
11,19,0.147959184,0.355286179,7
17,19,0.177295918,0.382162743,7
11,19,0.137755102,0.344862771,7
11,19,0.142857143,0.350150488,7
15,19,0.144132653,0.351448399,7
14,19,0.198979592,0.399487513,7
15,19,0.144132653,0.351448399,7
11,19,0.128826531,0.335221702,7
11,19,0.119897959,0.325049543,7
18,19,0.207908163,0.406069798,7
15,19,0.177295918,0.382162743,7
13,19,0.174744898,0.379991176,7
13,19,0.172193878,0.37778988,7
13,19,0.151785714,0.359042113,7
17,19,0.155612245,0.362718743,7
11,19,0.169642857,0.375558333,7
17,19,0.176020408,0.381080643,7
17,19,0.155612245,0.362718743,7
11,19,0.133928571,0.340792968,7
15,19,0.176020408,0.381080643,7
13,19,0.139030612,0.34619933,7
11,19,0.146683673,0.354016143,7
13,19,0.147959184,0.355286179,7
15,19,0.141581633,0.348843077,7
19,19,0.167091837,0.373295991,7
11,19,0.099489796,0.299509595,7
11,19,0.085459184,0.279742252,7
19,19,0.207908163,0.406069798,7
17,19,0.173469388,0.378894276,7
11,19,0.108418367,0.311106538,7
17,19,0.178571429,0.383237536,7
19,19,0.177295918,0.382162743,7
19,17,0.1875,0.390561537,7
19,17,0.137755102,0.344862771,7
10,19,0.117346939,0.322038688,7
19,19,0.201530612,0.401399473,7
11,19,0.117346939,0.322038688,7
19,19,0.219387755,0.414095987,7
17,19,0.223214286,0.416666667,7
19,19,0.219387755,0.414095987,7
19,19,0.234693878,0.424077884,7
13,19,0.163265306,0.369843502,7
12,19,0.149234694,0.356547122,7
11,19,0.142857143,0.350150488,7
13,19,0.18622449,0.389536228,7
16,19,0.146683673,0.354016143,7
11,19,0.117346939,0.322038688,7
17,19,0.170918367,0.376677921,7
17,19,0.159438776,0.366318457,7
11,19,0.137755102,0.344862771,7
17,19,0.178571429,0.383237536,7
18,19,0.159438776,0.366318457,7
13,19,0.131377551,0.338028452,7
13,19,0.149234694,0.356547122,7
17,19,0.271683673,0.445111632,7
15,19,0.210459184,0.407895002,7
15,19,0.170918367,0.376677921,7
17,19,0.179846939,0.384305085,7
16,19,0.147959184,0.355286179,7
17,19,0.193877551,0.395586462,7
16,19,0.210459184,0.407895002,7
17,19,0.177295918,0.382162743,7
15,19,0.176020408,0.381080643,7
14,19,0.193877551,0.395586462,7
15,19,0.136479592,0.34351627,7
18,19,0.271683673,0.445111632,7
15,19,0.154336735,0.361501861,7
18,19,0.176020408,0.381080643,7
11,19,0.142857143,0.350150488,7
14,19,0.165816327,0.372153097,7
15,19,0.137755102,0.344862771,7
9,19,0.130102041,0.336630421,7
13,19,0.144132653,0.351448399,7
19,19,0.193877551,0.395586462,7
19,19,0.198979592,0.399487513,7
13,19,0.167091837,0.373295991,7
12,19,0.182397959,0.386418688,7
9,19,0.112244898,0.315869028,7
15,19,0.205357143,0.404220234,7
13,19,0.151785714,0.359042113,7
17,19,0.161989796,0.36867665,7
17,19,0.243622449,0.429541489,7
17,19,0.150510204,0.357799069,7
15,19,0.181122449,0.385365449,7
16,19,0.219387755,0.414095987,7
19,19,0.258928571,0.43832594,7
19,19,0.142857143,0.350150488,7
19,19,0.159438776,0.366318457,7
15,19,0.19005102,0.392591674,7
19,16,0.168367347,0.374431046,7
13,19,0.153061224,0.360276347,7
9,19,0.109693878,0.312707303,7
16,19,0.182397959,0.386418688,7
13,19,0.174744898,0.379991176,7
13,19,0.161989796,0.36867665,7
17,19,0.191326531,0.393596607,7
12,19,0.155612245,0.362718743,7
12,19,0.163265306,0.369843502,7
13,19,0.135204082,0.342159708,7
15,19,0.165816327,0.372153097,7
17,19,0.221938776,0.415815457,7
9,19,0.145408163,0.352736917,7
19,17,0.147959184,0.355286179,7
14,19,0.145408163,0.352736917,7
15,19,0.168367347,0.374431046,7
19,19,0.125,0.330930034,7
15,19,0.160714286,0.367501662,7
14,19,0.154336735,0.361501861,7
15,19,0.158163265,0.365126957,7
19,19,0.225765306,0.418352209,7
17,19,0.192602041,0.394594853,7
17,19,0.154336735,0.361501861,7
17,19,0.198979592,0.399487513,7
16,19,0.18494898,0.388504021,7
13,19,0.155612245,0.362718743,7
17,19,0.204081633,0.403286212,7
10,19,0.139030612,0.34619933,7
18,19,0.201530612,0.401399473,7
16,19,0.220663265,0.414958576,7
14,19,0.167091837,0.373295991,7
11,19,0.12755102,0.333802157,7
19,19,0.12244898,0.3280129,7
17,19,0.206632653,0.405148082,7
9,19,0.103316327,0.304565888,7
11,19,0.140306122,0.347526061,7
19,19,0.243622449,0.429541489,7
19,19,0.161989796,0.36867665,7
15,19,0.176020408,0.381080643,7
19,15,0.213010204,0.409696171,7
15,19,0.147959184,0.355286179,7
11,19,0.12244898,0.3280129,7
14,19,0.161989796,0.36867665,7
15,19,0.168367347,0.374431046,7
19,19,0.225765306,0.418352209,7
17,19,0.197704082,0.398521962,7
19,17,0.257653061,0.437621111,7
14,19,0.155612245,0.362718743,7
17,19,0.238520408,0.426450921,7
15,19,0.18877551,0.391580001,7
15,19,0.196428571,0.397549968,7
11,19,0.182397959,0.386418688,7
18,19,0.144132653,0.351448399,7
11,19,0.142857143,0.350150488,7
15,19,0.147959184,0.355286179,7
19,19,0.258928571,0.43832594,7
11,19,0.150510204,0.357799069,7
19,19,0.119897959,0.325049543,7
19,19,0.161989796,0.36867665,7
15,19,0.128826531,0.335221702,7
11,19,0.128826531,0.335221702,7
19,19,0.286989796,0.452645545,7
19,19,0.243622449,0.429541489,7
15,19,0.169642857,0.375558333,7
19,19,0.192602041,0.394594853,7
19,19,0.178571429,0.383237536,7
12,19,0.12244898,0.3280129,7
14,19,0.151785714,0.359042113,7
17,19,0.136479592,0.34351627,7
16,19,0.168367347,0.374431046,7
13,19,0.118622449,0.323550135,7
15,19,0.142857143,0.350150488,7
18,19,0.161989796,0.36867665,7
15,19,0.141581633,0.348843077,7
19,19,0.206632653,0.405148082,7
11,19,0.114795918,0.318978989,7
17,19,0.202806122,0.402345973,7
11,19,0.131377551,0.338028452,7
19,19,0.201530612,0.401399473,7
15,19,0.174744898,0.379991176,7
18,19,0.215561224,0.41147362,7
14,19,0.183673469,0.387464859,7
17,18,0.150510204,0.357799069,7
11,19,0.145408163,0.352736917,7
13,19,0.165816327,0.372153097,7
13,19,0.141581633,0.348843077,7
17,19,0.150510204,0.357799069,7
15,19,0.18622449,0.389536228,7
19,19,0.18877551,0.391580001,7
17,19,0.156887755,0.36392708,7
17,19,0.200255102,0.400446668,7
17,19,0.211734694,0.408798571,7
19,17,0.158163265,0.365126957,7
13,19,0.173469388,0.378894276,7
13,19,0.158163265,0.365126957,7
15,19,0.206632653,0.405148082,7
19,15,0.176020408,0.381080643,7
15,19,0.158163265,0.365126957,7
12,19,0.150510204,0.357799069,7
13,19,0.133928571,0.340792968,7
17,19,0.158163265,0.365126957,7
15,19,0.183673469,0.387464859,7
11,19,0.125,0.330930034,7
14,19,0.18622449,0.389536228,7
19,16,0.220663265,0.414958576,7
19,17,0.196428571,0.397549968,7
16,19,0.18622449,0.389536228,7
15,19,0.18877551,0.391580001,7
8,19,0.105867347,0.307864167,7
17,19,0.145408163,0.352736917,7
11,19,0.089285714,0.285337738,7
13,19,0.150510204,0.357799069,7
19,19,0.205357143,0.404220234,7
19,19,0.18877551,0.391580001,7
17,19,0.197704082,0.398521962,7
11,19,0.137755102,0.344862771,7
17,19,0.182397959,0.386418688,7
17,19,0.167091837,0.373295991,7
19,19,0.235969388,0.424874203,7
13,19,0.112244898,0.315869028,7
17,19,0.183673469,0.387464859,7
18,19,0.207908163,0.406069798,7
17,19,0.168367347,0.374431046,7
16,19,0.176020408,0.381080643,7
15,19,0.165816327,0.372153097,7
13,19,0.182397959,0.386418688,7
19,19,0.151785714,0.359042113,7
13,19,0.191326531,0.393596607,7
15,19,0.140306122,0.347526061,7
15,19,0.172193878,0.37778988,7
13,19,0.153061224,0.360276347,7
19,19,0.215561224,0.41147362,7
13,19,0.137755102,0.344862771,7
13,19,0.119897959,0.325049543,7
13,19,0.192602041,0.394594853,7
17,19,0.158163265,0.365126957,7
13,19,0.118622449,0.323550135,7
15,19,0.139030612,0.34619933,7
17,19,0.140306122,0.347526061,7
15,19,0.261479592,0.439721094,7
10,19,0.155612245,0.362718743,7
18,19,0.219387755,0.414095987,7
9,19,0.095663265,0.294316654,7
16,19,0.145408163,0.352736917,7
17,19,0.211734694,0.408798571,7
17,19,0.165816327,0.372153097,7
16,19,0.210459184,0.407895002,7
19,19,0.206632653,0.405148082,7
16,19,0.191326531,0.393596607,7
12,19,0.142857143,0.350150488,7
19,15,0.147959184,0.355286179,7
17,19,0.149234694,0.356547122,7
19,19,0.193877551,0.395586462,7
15,19,0.19005102,0.392591674,7
15,19,0.149234694,0.356547122,7
13,19,0.131377551,0.338028452,7
15,19,0.149234694,0.356547122,7
14,19,0.133928571,0.340792968,7
13,19,0.147959184,0.355286179,7
13,19,0.153061224,0.360276347,7
17,19,0.224489796,0.417512239,7
19,19,0.219387755,0.414095987,7
15,19,0.153061224,0.360276347,7
19,19,0.161989796,0.36867665,7
17,19,0.160714286,0.367501662,7
15,19,0.141581633,0.348843077,7
15,19,0.179846939,0.384305085,7
15,19,0.163265306,0.369843502,7
15,19,0.1875,0.390561537,7
11,19,0.110969388,0.314294733,7
9,19,0.096938776,0.296063257,7
13,19,0.155612245,0.362718743,7
18,19,0.200255102,0.400446668,7
18,19,0.18494898,0.388504021,7
17,19,0.182397959,0.386418688,7
14,19,0.173469388,0.378894276,7
19,19,0.177295918,0.382162743,7
19,19,0.228316327,0.420015474,7
17,19,0.205357143,0.404220234,7
17,19,0.118622449,0.323550135,7
15,19,0.177295918,0.382162743,7
15,19,0.160714286,0.367501662,7
16,19,0.204081633,0.403286212,7
15,19,0.131377551,0.338028452,7
17,19,0.207908163,0.406069798,7
12,19,0.125,0.330930034,7
15,19,0.170918367,0.376677921,7
11,19,0.136479592,0.34351627,7
15,19,0.197704082,0.398521962,7
11,19,0.139030612,0.34619933,7
18,19,0.198979592,0.399487513,7
19,17,0.209183673,0.406985425,7
12,19,0.174744898,0.379991176,7
15,19,0.149234694,0.356547122,7
15,19,0.156887755,0.36392708,7
19,19,0.181122449,0.385365449,7
14,19,0.159438776,0.366318457,7
19,19,0.202806122,0.402345973,7
18,19,0.197704082,0.398521962,7
13,19,0.125,0.330930034,7
19,19,0.210459184,0.407895002,7
13,19,0.145408163,0.352736917,7
15,19,0.182397959,0.386418688,7
15,19,0.221938776,0.415815457,7
13,19,0.158163265,0.365126957,7
19,19,0.177295918,0.382162743,7
10,19,0.132653061,0.339415924,7
15,19,0.205357143,0.404220234,7
15,19,0.136479592,0.34351627,7
19,19,0.201530612,0.401399473,7
15,19,0.18877551,0.391580001,7
17,19,0.18622449,0.389536228,7
16,19,0.151785714,0.359042113,7
19,19,0.1875,0.390561537,7
17,19,0.207908163,0.406069798,7
19,19,0.218112245,0.413227656,7
14,19,0.159438776,0.366318457,7
13,19,0.149234694,0.356547122,7
19,14,0.139030612,0.34619933,7
17,19,0.206632653,0.405148082,7
14,19,0.116071429,0.320515031,7
15,19,0.195153061,0.396571484,7
15,19,0.170918367,0.376677921,7
19,19,0.168367347,0.374431046,7
16,19,0.165816327,0.372153097,7
11,19,0.12755102,0.333802157,7
15,19,0.159438776,0.366318457,7
9,19,0.121173469,0.326537077,7
19,19,0.213010204,0.409696171,7
15,19,0.150510204,0.357799069,7
17,19,0.215561224,0.41147362,7
15,19,0.144132653,0.351448399,7
8,19,0.102040816,0.302895214,7
19,19,0.206632653,0.405148082,7
15,19,0.155612245,0.362718743,7
11,19,0.131377551,0.338028452,7
13,19,0.163265306,0.369843502,7
19,19,0.234693878,0.424077884,7
10,19,0.091836735,0.288979698,7
13,19,0.164540816,0.371002292,7
11,19,0.153061224,0.360276347,7
17,19,0.169642857,0.375558333,7
17,19,0.176020408,0.381080643,7
14,19,0.142857143,0.350150488,7
16,19,0.167091837,0.373295991,7
18,19,0.179846939,0.384305085,7
19,18,0.183673469,0.387464859,7
15,19,0.155612245,0.362718743,7
15,19,0.165816327,0.372153097,7
16,19,0.201530612,0.401399473,7
18,19,0.25255102,0.434752903,7
12,19,0.104591837,0.306222128,7
11,19,0.131377551,0.338028452,7
12,19,0.183673469,0.387464859,7
19,16,0.133928571,0.340792968,7
19,11,0.141581633,0.348843077,7
8,19,0.140306122,0.347526061,7
15,19,0.181122449,0.385365449,7
13,19,0.165816327,0.372153097,7
16,19,0.130102041,0.336630421,7
13,19,0.140306122,0.347526061,7
11,19,0.140306122,0.347526061,7
15,19,0.219387755,0.414095987,7
13,19,0.151785714,0.359042113,7
17,19,0.215561224,0.41147362,7
16,19,0.173469388,0.378894276,7
15,19,0.205357143,0.404220234,7
17,19,0.216836735,0.412353546,7
13,19,0.154336735,0.361501861,7
15,19,0.177295918,0.382162743,7
15,19,0.176020408,0.381080643,7
17,19,0.158163265,0.365126957,7
14,19,0.163265306,0.369843502,7
13,19,0.169642857,0.375558333,7
19,17,0.197704082,0.398521962,7
11,19,0.121173469,0.326537077,7
15,19,0.140306122,0.347526061,7
11,19,0.117346939,0.322038688,7
13,19,0.167091837,0.373295991,7
16,19,0.164540816,0.371002292,7
16,19,0.12755102,0.333802157,7
14,19,0.132653061,0.339415924,7
19,19,0.153061224,0.360276347,7
17,19,0.18877551,0.391580001,7
19,19,0.219387755,0.414095987,7
19,18,0.230867347,0.421656725,7
14,19,0.149234694,0.356547122,7
18,19,0.242346939,0.428776634,7
19,19,0.155612245,0.362718743,7
11,19,0.159438776,0.366318457,7
11,19,0.164540816,0.371002292,7
13,19,0.158163265,0.365126957,7
15,19,0.172193878,0.37778988,7
19,19,0.163265306,0.369843502,7
17,19,0.18622449,0.389536228,7
13,19,0.132653061,0.339415924,7
14,19,0.146683673,0.354016143,7
14,19,0.229591837,0.420838835,7
15,19,0.150510204,0.357799069,7
14,19,0.161989796,0.36867665,7
16,19,0.172193878,0.37778988,7
15,19,0.165816327,0.372153097,7
19,19,0.24744898,0.43180529,7
19,19,0.201530612,0.401399473,7
17,19,0.198979592,0.399487513,7
13,19,0.168367347,0.374431046,7
13,19,0.142857143,0.350150488,7
18,19,0.216836735,0.412353546,7
12,19,0.172193878,0.37778988,7
17,19,0.170918367,0.376677921,7
18,19,0.223214286,0.416666667,7
16,19,0.177295918,0.382162743,7
15,19,0.183673469,0.387464859,7
16,19,0.178571429,0.383237536,7
12,19,0.112244898,0.315869028,7
12,19,0.170918367,0.376677921,7
13,19,0.144132653,0.351448399,7
14,19,0.154336735,0.361501861,7
15,19,0.153061224,0.360276347,7
10,19,0.125,0.330930034,7
9,19,0.103316327,0.304565888,7
11,19,0.135204082,0.342159708,7
16,19,0.201530612,0.401399473,7
11,19,0.109693878,0.312707303,7
15,19,0.177295918,0.382162743,7
17,19,0.216836735,0.412353546,7
11,19,0.109693878,0.312707303,7
14,19,0.131377551,0.338028452,7
15,19,0.135204082,0.342159708,7
13,19,0.18622449,0.389536228,7
11,19,0.135204082,0.342159708,7
15,19,0.140306122,0.347526061,7
19,17,0.200255102,0.400446668,7
15,19,0.173469388,0.378894276,7
17,19,0.130102041,0.336630421,7
19,19,0.155612245,0.362718743,7
17,19,0.242346939,0.428776634,7
19,19,0.205357143,0.404220234,7
15,19,0.163265306,0.369843502,7
17,19,0.206632653,0.405148082,7
13,19,0.135204082,0.342159708,7
19,19,0.19005102,0.392591674,7
15,19,0.155612245,0.362718743,7
12,19,0.198979592,0.399487513,7
11,19,0.179846939,0.384305085,7
15,19,0.168367347,0.374431046,7
12,19,0.168367347,0.374431046,7
11,19,0.121173469,0.326537077,7
13,19,0.163265306,0.369843502,7
13,19,0.132653061,0.339415924,7
19,16,0.214285714,0.410587841,7
14,19,0.164540816,0.371002292,7
19,19,0.182397959,0.386418688,7
15,19,0.1875,0.390561537,7
17,19,0.168367347,0.374431046,7
19,19,0.221938776,0.415815457,7
15,19,0.198979592,0.399487513,7
13,19,0.169642857,0.375558333,7
17,19,0.18622449,0.389536228,7
13,19,0.136479592,0.34351627,7
17,19,0.204081633,0.403286212,7
19,17,0.197704082,0.398521962,7
19,19,0.193877551,0.395586462,7
15,19,0.177295918,0.382162743,7
15,19,0.154336735,0.361501861,7
13,19,0.210459184,0.407895002,7
17,19,0.181122449,0.385365449,7
12,19,0.153061224,0.360276347,7
10,19,0.131377551,0.338028452,7
16,18,0.121173469,0.326537077,7
18,19,0.193877551,0.395586462,7
13,19,0.142857143,0.350150488,7
15,19,0.178571429,0.383237536,7
17,19,0.141581633,0.348843077,7
11,19,0.108418367,0.311106538,7
15,19,0.195153061,0.396571484,7
11,19,0.139030612,0.34619933,7
15,19,0.210459184,0.407895002,7
9,19,0.084183673,0.277840324,7
17,19,0.144132653,0.351448399,7
10,19,0.139030612,0.34619933,7
13,19,0.112244898,0.315869028,7
15,19,0.207908163,0.406069798,7
14,19,0.153061224,0.360276347,7
13,19,0.139030612,0.34619933,7
15,19,0.135204082,0.342159708,7
19,19,0.1875,0.390561537,7
17,19,0.146683673,0.354016143,7
17,19,0.176020408,0.381080643,7
15,19,0.161989796,0.36867665,7
15,19,0.158163265,0.365126957,7
19,19,0.158163265,0.365126957,7
17,19,0.209183673,0.406985425,7
13,19,0.197704082,0.398521962,7
17,19,0.200255102,0.400446668,7
19,19,0.306122449,0.461175427,7
13,19,0.141581633,0.348843077,7
19,19,0.224489796,0.417512239,7
17,19,0.19005102,0.392591674,7
15,19,0.195153061,0.396571484,7
15,19,0.165816327,0.372153097,7
19,19,0.262755102,0.440411466,7
13,19,0.142857143,0.350150488,7
12,19,0.173469388,0.378894276,7
17,19,0.192602041,0.394594853,7
19,19,0.201530612,0.401399473,7
15,19,0.216836735,0.412353546,7
19,19,0.183673469,0.387464859,7
13,19,0.156887755,0.36392708,7
13,19,0.145408163,0.352736917,7
19,19,0.1875,0.390561537,7
11,19,0.149234694,0.356547122,7
14,19,0.140306122,0.347526061,7
17,19,0.201530612,0.401399473,7
15,19,0.206632653,0.405148082,7
15,19,0.139030612,0.34619933,7
18,19,0.155612245,0.362718743,7
13,19,0.168367347,0.374431046,7
15,19,0.161989796,0.36867665,7
11,19,0.151785714,0.359042113,7
19,19,0.193877551,0.395586462,7
15,19,0.155612245,0.362718743,7
13,19,0.169642857,0.375558333,7
16,19,0.160714286,0.367501662,7
16,19,0.149234694,0.356547122,7
16,19,0.202806122,0.402345973,7
11,19,0.114795918,0.318978989,7
19,19,0.196428571,0.397549968,7
15,19,0.145408163,0.352736917,7
11,19,0.131377551,0.338028452,7
17,19,0.193877551,0.395586462,7
13,19,0.165816327,0.372153097,7
17,19,0.234693878,0.424077884,7
11,19,0.103316327,0.304565888,7
15,19,0.137755102,0.344862771,7
11,19,0.133928571,0.340792968,7
19,19,0.195153061,0.396571484,7
17,19,0.192602041,0.394594853,7
13,19,0.142857143,0.350150488,7
17,19,0.169642857,0.375558333,7
17,19,0.170918367,0.376677921,7
14,19,0.1875,0.390561537,7
14,19,0.177295918,0.382162743,7
16,19,0.137755102,0.344862771,7
13,19,0.197704082,0.398521962,7
11,19,0.131377551,0.338028452,7
17,19,0.201530612,0.401399473,7
19,19,0.19005102,0.392591674,7
15,19,0.172193878,0.37778988,7
15,19,0.174744898,0.379991176,7
19,19,0.191326531,0.393596607,7
15,19,0.141581633,0.348843077,7
11,19,0.159438776,0.366318457,7
17,19,0.165816327,0.372153097,7
16,19,0.228316327,0.420015474,7
13,19,0.144132653,0.351448399,7
19,19,0.205357143,0.404220234,7
12,19,0.113520408,0.317430383,7
15,19,0.1875,0.390561537,7
17,19,0.179846939,0.384305085,7
19,19,0.227040816,0.419186609,7
11,19,0.117346939,0.322038688,7
12,19,0.154336735,0.361501861,7
18,19,0.211734694,0.408798571,7
14,19,0.172193878,0.37778988,7
15,19,0.147959184,0.355286179,7
19,19,0.214285714,0.410587841,7
19,19,0.241071429,0.428006606,7
15,19,0.1875,0.390561537,7
14,19,0.154336735,0.361501861,7
17,19,0.154336735,0.361501861,7
12,19,0.151785714,0.359042113,7
17,19,0.191326531,0.393596607,7
17,19,0.170918367,0.376677921,7
10,19,0.116071429,0.320515031,7
8,19,0.114795918,0.318978989,7
13,19,0.196428571,0.397549968,7
16,19,0.178571429,0.383237536,7
15,19,0.155612245,0.362718743,7
11,19,0.121173469,0.326537077,7
15,19,0.151785714,0.359042113,7
15,19,0.161989796,0.36867665,7
19,19,0.234693878,0.424077884,7
19,19,0.200255102,0.400446668,7
19,19,0.242346939,0.428776634,7
11,19,0.109693878,0.312707303,7
15,19,0.182397959,0.386418688,7
15,19,0.140306122,0.347526061,7
13,19,0.149234694,0.356547122,7
15,19,0.179846939,0.384305085,7
11,19,0.113520408,0.317430383,7
19,19,0.155612245,0.362718743,7
13,19,0.136479592,0.34351627,7
11,19,0.135204082,0.342159708,7
13,19,0.140306122,0.347526061,7
18,19,0.211734694,0.408798571,7
15,19,0.169642857,0.375558333,7
13,19,0.179846939,0.384305085,7
12,19,0.153061224,0.360276347,7
17,19,0.215561224,0.41147362,7
